:START_ID(Author)	corresponding_author	:END_ID(Article)
Walid Hfaiedh	Yes	11127
Cherif Sadfi	No	11127
Imed Kacem	No	11127
Atidel Hadj-Alouane	No	11127
Le Van Hien	Yes	11128
Doan Thai Son	No	11128
S. Hina	Yes	11129
Meraj Mustafa	No	11129
Tasawar Hayat	No	11129
Naif D. Alotaibi	No	11129
Milan Hladík	Yes	11130
Evgenija D. Popova	No	11130
Y. C. Hon	Yes	11131
Robert Schaback	No	11131
Gerardo Honorato	Yes	11132
Sergio Plaza	No	11132
Babak S. Hosseini	Yes	11133
Matthias Möller	No	11133
Stefan Turek	No	11133
Seyed Mahmoud Hosseini	Yes	11134
Ján Sládek	No	11134
Vladimír Sládek	No	11134
J. Andrew Howe	Yes	11135
Cory L. Howk	Yes	11136
Chun-Hui Hsiao	Yes	11137
Li-Ying Hu	Yes	11138
Gong-De Guo	No	11138
Chang-Feng Ma	No	11138
Li-Ying Hu	Yes	11139
Gong-De Guo	No	11139
Chang-Feng Ma	No	11139
Shuangnian Hu	Yes	11140
Shaofang Hong	No	11140
Jianrong Zhao	No	11140
Guixin Hu	Yes	11141
Yanfang Li	No	11141
Xiuling Hu	Yes	11142
Hong-Lin Liao	No	11142
F. Liu	No	11142
Ian W. Turner	No	11142
Gang Hu	Yes	11143
Xinqiang Qin	No	11143
Xiaomin Ji	No	11143
Guo Wei	No	11143
Suxia Zhang	No	11143
Hongying Huang	Yes	11144
Jizu Huang	Yes	11145
Liqun Cao	No	11145
Chao Yang 0002	No	11145
Chao Huang	Yes	11146
Chong Dai	No	11146
Miao Guo	No	11146
Yuankan Huang	Yes	11147
Takehiro Inohara	No	11147
Yuankan Huang	Yes	11148
Takehiro Inohara	No	11148
Shasha Huang	Yes	11149
Dang Luo	No	11149
Fei Huang	Yes	11150
Xueliang Li 0001	No	11150
Shujing Wang 0004	No	11150
Na Huang 0001	Yes	11151
Changfeng Ma	No	11151
Na Huang 0001	Yes	11152
Chang-Feng Ma	No	11152
Na Huang 0001	Yes	11153
Chang-Feng Ma	No	11153
Na Huang 0001	Yes	11154
Chang-Feng Ma	No	11154
Yajun Xie	No	11154
Jia-Ping Huang	Yes	11155
Ushio Sumita	No	11155
Zheng-Ge Huang	Yes	11156
Zhong Xu	No	11156
Quan Lu	No	11156
Jing-Jing Cui	No	11156
Chaobao Huang	Yes	11157
Xijun Yu	No	11157
Cheng Wang	No	11157
Zhenzhen Li	No	11157
Na An	No	11157
Keke Huang	Yes	11158
Xiaoping Zheng	No	11158
Yunpeng Su	No	11158
Keke Huang	Yes	11159
Xiaoping Zheng	No	11159
Yeqing Yang	No	11159
Tao Wang	No	11159
José L. Hueso	Yes	11160
Eulalia Martínez	No	11160
Carles Teruel	No	11160
Eddie C. M. Hui	Yes	11161
Guangchen Wang	No	11161
M. S. Hussein	Yes	11162
Daniel Lesnic	No	11162
Rabha W. Ibrahim	Yes	11163
Jay M. Jahangiri	No	11163
Salim Ibrir	Yes	11164
Maamar Bettayeb	No	11164
Dariusz Idczak	Yes	11165
Rafal Kamocki	No	11165
Marek Majewski	No	11165
Stanislaw Walczak	No	11165
Masashi Ieda	Yes	11166
Aleksandar Ilic	Yes	11167
Matthias Dehmer	No	11167
Manuel Iñarrea	Yes	11168
Víctor Lanchares	No	11168
Jesús F. Palacián	No	11168
Ana I. Pascual	No	11168
J. P. Salas	No	11168
Patricia Yanguas	No	11168
Md. Shafiqul Islam	Yes	11169
Md. Bellal Hossain	No	11169
Nurhayat Ispir	Yes	11170
Purshottam Narain Agrawal	No	11170
Arun Kajla	No	11170
Anatoli F. Ivanov	Yes	11171
Sergei I. Trofimchuk	No	11171
Josef Diblík	Yes	11172
Denys Ya. Khusainov	No	11172
Jaromír Bastinec	No	11172
A. S. Sirenko	No	11172
B. A. Jacobs	Yes	11173
Ebrahim Momoniat	No	11173
Chandra K. Jaggi	Yes	11174
V. S. S. Yadavalli	No	11174
Mona Verma	No	11174
Anuj Sharma	No	11174
Madhu Jain	Yes	11175
Amita Bhagat	No	11175
Chandra Shekhar	No	11175
Shashi Jain	Yes	11176
Cornelis W. Oosterlee	No	11176
Debaldev Jana	Yes	11177
Rashmi Agrawal	No	11177
Ranjit Kumar Upadhyay	No	11177
Soovoojeet Jana	Yes	11178
Abhijit Ghorai	No	11178
Srabani Guria	No	11178
T. K. Kar	No	11178
Lee-Chae Jang	Yes	11179
Sophia R.-J. Jang	Yes	11180
Edward J. Allen	No	11180
Justyna Jarczyk	Yes	11181
M. K. Jasim	Yes	11182
Zainab John	No	11182
Jae Ug Jeong	Yes	11183
Soo Hwan Kim	No	11183
Meng-Di Ji	Yes	11184
Yong He 0003	No	11184
Min Wu 0002	No	11184
Chuan-Ke Zhang	No	11184
Ruihong Ji	Yes	11185
Shan Li 0002	No	11185
Shengjin Ji	Yes	11186
Yongke Qu	No	11186
Xia Li	No	11186
Cui-Cui Ji	Yes	11187
Zhi-Zhong Sun	No	11187
Hui Jian	Yes	11188
Bin Liu	No	11188
Songfa Xie	No	11188
Jin-Bao Jian	Yes	11189
Hua-Qin Pan	No	11189
Chun-Ming Tang	No	11189
Jian-Ling Li	No	11189
Zhi Jie Jiang	Yes	11190
Weihua Jiang	Yes	11191
Zhi Jie Jiang	Yes	11192
Hao-Jie Jiang	Yes	11193
Hong-Liang Dai	No	11193
Shu-Zhi Li	No	11193
Baoping Jiang	Yes	11194
Cunchen Gao	No	11194
Jing Xie	No	11194
Xiaoyu Jiang	Yes	11195
Kicheon Hong	No	11195
Shuxia Jiang	Yes	11196
Guy Latouche	No	11196
Yuanyuan Liu	No	11196
Yu Jiang	Yes	11197
Liquan Mei	No	11197
Huiming Wei	No	11197
Heping Jiang	Yes	11198
Yongli Song	No	11198
Zhaolin Jiang	Yes	11199
Hongxia Xin	No	11199
Hongwei Wang	No	11199
Zhao-Lin Jiang	Yes	11200
Jianwei Zhou	No	11200
Hongwei Jiao	Yes	11201
Sanyang Liu	No	11201
Nan Lu	No	11201
Jidesh Pacheeripadikkal	Yes	11202
Vorkady S. Shubha	No	11202
Santhosh George	No	11202
Y. D. Jikantoro	Yes	11203
Fudziah Bt. Ismail	No	11203
Norazak Senu	No	11203
Yunguo Jin	Yes	11204
Shouming Zhong	No	11204
Grand Roman Joldes	Yes	11205
Habibullah Amin Chowdhury	No	11205
Adam Wittek	No	11205
Barry Doyle	No	11205
Karol Miller	No	11205
Sungeun Jung	Yes	11206
Yoenha Kim	No	11206
Eungil Ko	No	11206
Soon-Mo Jung	Yes	11207
Michael Th. Rassias	No	11207
Cristinel Mortici	No	11207
Boleslaw Z. Kacewicz	Yes	11208
Mohan K. Kadalbajoo	Yes	11209
Alpesh Kumar	No	11209
Lok Pati Tripathi	No	11209
Arun Kajla	Yes	11210
P. N. Agrawal	No	11210
M. Kalpana	Yes	11211
Pagavathigounder Balasubramaniam	No	11211
Kuru Ratnavelu	No	11211
Marek Kaluszka	Yes	11212
Michal Boczek	No	11212
Jum-Ran Kang	Yes	11213
Hongchao Kang	Yes	11214
Congpei An	No	11214
Tong Kang	Yes	11215
Tao Chen	No	11215
Yanfang Wang	No	11215
Kwang Ik Kim	No	11215
Tong Kang	Yes	11216
Tao Chen	No	11216
Huai Zhang	No	11216
Kwang Ik Kim	No	11216
Vladimir Kanovei	Yes	11217
Vassily A. Lyubetsky	No	11217
Munish Kansal	Yes	11218
Vinay Kanwar	No	11218
Saurabh Bhatia	No	11218
Yonggui Kao	Yes	11219
Quanxin Zhu	No	11219
Wenhai Qi	No	11219
Rafal Kapela	Yes	11220
Karol Gugala	No	11220
Pawel Sniatala	No	11220
Aleksandra Swietlicka	No	11220
Krzysztof Kolanowski	No	11220
A. H. Kara	Yes	11221
Polina Razborova	No	11221
Anjan Biswas	No	11221
Ali Karaisa	Yes	11222
Durhasan Turgut Tollu	No	11222
Yasin Asar	No	11222
Bülent Karasözen	Yes	11223
Canan Akkoyunlu	No	11223
Murat Uzunca	No	11223
Saeed Karimi	Yes	11224
Meisam Jozi	No	11224
Harun Karsli	Yes	11225
P. N. Agrawal	No	11225
Meenu Goyal	No	11225
Kiran K. Katta	Yes	11226
Ramachandran D. Nair	No	11226
Vinod Kumar	No	11226
Udita N. Katugampola	Yes	11227
Louis H. Kauffman	Yes	11228
A. Kaveh	Yes	11229
M. S. Massoudi	No	11229
L. Kavitha	Yes	11230
B. Srividya	No	11230
S. Dhamayanthi	No	11230
V. Senthil Kumar	No	11230
D. Gopi	No	11230
Jau-Chuan Ke	Yes	11231
Tzu-Hsin Liu	No	11231
Chia-Huang Wu	No	11231
Yi-Fen Ke	Yes	11232
Chang-Feng Ma	No	11232
Marzieh Eini Keleshteri	Yes	11233
Nazim I. Mahmudov	No	11233
Saeed Ketabchi	Yes	11234
Malihe Behboodi-Kahoo	No	11234
Subhas Khajanchi	Yes	11235
Dibakar Ghosh	No	11235
Zeynab Mousavi Khamene	Yes	11236
Mohammad J. Abdekhodaie	No	11236
Suhel Ahmad Khan	Yes	11237
Jia-Wei Chen	No	11237
M. Adil Khan	Yes	11238
G. Ali Khan	No	11238
T. Ali	No	11238
Adem Kiliçman	No	11238
Waseem Asghar Khan	Yes	11239
Khalida Inayat Noor	No	11239
Kaleemulah Bhatti	No	11239
Faryal Aijaz Ansari	No	11239
Subuhi Khan	Yes	11240
Mumtaz Riyasat	No	11240
Hassan Khosravi	Yes	11241
Reza Allahyari	No	11241
Ali Shole Haghighi	No	11241
Keivan Kiani	Yes	11242
Andrzej Kielbasinski	Yes	11243
Pawel Zielinski 0001	No	11243
Krystyna Zietak	No	11243
Bulent Kilic	Yes	11244
Mustafa Inç	No	11244
Taekyun Kim 0001	Yes	11245
Sung Hyun Kim	Yes	11246
Min Chan Kim	Yes	11247
Kyunghoon Kim	Yes	11248
Bongsoo Jang	No	11248
Dae San Kim	Yes	11249
Taekyun Kim 0001	No	11249
Dae San Kim	Yes	11250
Taekyun Kim 0001	No	11250
Dmitry V. Dolgy	No	11250
Kwang Ik Kim	Yes	11251
Zuhan Liu	No	11251
Özgür Kisi	Yes	11252
Jalal Shiri	No	11252
Sepideh Karimi	No	11252
Shahaboddin Shamshirband	No	11252
Shervin Motamedi	No	11252
Dalibor Petkovic	No	11252
Roslan Hashim	No	11252
Martin Knor	Yes	11253
Riste Skrekovski	No	11253
Aleksandra Tepeh	No	11253
Diego C. Knupp	Yes	11254
Wagner F. Sacco	No	11254
Antônio José da Silva Neto	No	11254
Ilknur Koca	Yes	11255
Waldemar W. Koczkodaj	Yes	11256
Jacek Szybowski	No	11256
Jonas Koko	Yes	11257
Satoshi Kokubo	Yes	11258
Zhen Wang	No	11258
Jun Tanimoto	No	11258
Marta Kolasa	Yes	11259
Tomasz Talaska	No	11259
Rafal Dlugosz	No	11259
Yuedong Kong	Yes	11260
Xuezhu Lu	No	11260
Yanling Shi	No	11260
Victor Yurievich Korolev	Yes	11261
A. V. Chertok	No	11261
Alexander Yu. Korchagin	No	11261
Alexander I. Zeifman	No	11261
Adam Kosík	Yes	11262
Miloslav Feistauer	No	11262
Martin Hadrava	No	11262
Jaromír Horácek	No	11262
Srdjan Kostic	Yes	11263
Nebojsa Vasovic	No	11263
Dusko Sunaric	No	11263
Lukás Koudela	Yes	11264
Václav Kotlan	No	11264
Tomás Koudelka	Yes	11265
Jaroslav Kruis	No	11265
Jirí Madera	No	11265
Jaroslav Kruis	Yes	11266
Tomás Koudelka	No	11266
Nikolay A. Kudryashov	Yes	11267
Dmitry I. Sinelshchikov	No	11267
Alexandr K. Volkov	No	11267
Nikolay A. Kudryashov	Yes	11268
Anastasia S. Zakharchenko	No	11268
Christian Kuehn	Yes	11269
Sahadeb Kuila	Yes	11270
T. Raja Sekhar	No	11270
D. Zeidan	No	11270
Rajneesh Kumar	Yes	11271
Richa Vohra	No	11271
M. G. Gorla	No	11271
Toshikazu Kuniya	Yes	11272
Yoshiaki Muroya	No	11272
Ren-Jieh Kuo	Yes	11273
Y. H. Lee	No	11273
Ferani E. Zulvia	No	11273
F. C. Tien	No	11273
R. J. Kuo	Yes	11274
C. M. Pai	No	11274
R. H. Lin	No	11274
H. C. Chu	No	11274
Michal Kuráz	Yes	11275
Petr Mayer	No	11275
Pavel Pech	No	11275
Radoslaw Antoni Kycia	Yes	11276
Galina Filipuk	No	11276
Ivan Kyrchei	Yes	11277
Kailash Lachhwani	Yes	11278
Pao-Lien Lai	Yes	11279
Wei Lai	Yes	11280
Xianming Liu	No	11280
Weimin Chen	No	11280
Xiaohua Lei	No	11280
Xiaosheng Tang	No	11280
Zhigang Zang	No	11280
Vito Lampret	Yes	11281
Feng-Gong Lang	Yes	11282
Xiao-Ping Xu	No	11282
Yeon Ju Lee	Yes	11283
Jungho Yoon	No	11283
Ji-Hyun Lee	Yes	11284
Wei-Chang Yeh	No	11284
Mei-Chi Chuang	No	11284
Hui Lei	Yes	11285
Hua Yang	No	11285
Z. X. Lei	Yes	11286
L. W. Zhang	No	11286
Kim-Meow Liew	No	11286
Andrey Lekomtsev	Yes	11287
Vladimir G. Pimenov	No	11287
Licia Lenarduzzi	Yes	11288
Renato De Leone	Yes	11289
Dmitri E. Kvasov	No	11289
Yaroslav D. Sergeyev	No	11289
Gennady A. Leonov	Yes	11290
Nikolay V. Kuznetsov	No	11290
Donny Citra Lesmana	Yes	11291
Song Wang 0004	No	11291
Andrew Y. T. Leung	Yes	11292
Xian-Feng Li	No	11292
Yandong Chu	No	11292
Xiao-Bo Rao	No	11292
Gregory Levitin	Yes	11293
Liudong Xing	No	11293
Peng Sun	No	11293
Yuanshun Dai	No	11293
Michal Lewandowski	Yes	11294
Janusz Walczak	No	11294
Li Li	Yes	11295
Li Li	Yes	11296
Shan Li	Yes	11297
John P. Boyd 0001	No	11297
Xiuping Li	Yes	11298
Wanrong Cao	No	11298
Ming Li 0039	Yes	11299
Feilong Cao	No	11299
Gang Li	Yes	11300
Valerio Caleffi	No	11300
Zhengkun Qi	No	11300
Qianhuan Li	Yes	11301
Zhenhua Chai	No	11301
Baochang Shi	No	11301
Xiaolin Li	Yes	11302
Hao Chen 0015	No	11302
Yan Wang 0021	No	11302
Xiangli Li	Yes	11303
Xiao Guo	No	11303
Jin-Dong Li	Yes	11304
Guang-Xin Huang	No	11304
Jian-Ling Li	Yes	11305
Renshuai Huang	No	11305
Jinbao Jian	No	11305
Liangliang Li	Yes	11306
Jigui Jian	No	11306
Lei Li	Yes	11307
Xinchun Jia	No	11307
Jiankang Liu	No	11307
Hongli Li	Yes	11308
Yao-Lin Jiang	No	11308
Zuolei Wang	No	11308
Long Zhang 0002	No	11308
Zhidong Teng	No	11308
Wei Li	Yes	11309
Can Li	No	11309
Shishun Li	Yes	11310
Wenqiang Li	No	11310
Jinsha Li	Yes	11311
Junmin Li	No	11311
Jing Li	Yes	11312
Yiyang Li	No	11312
Qiang Li 0013	Yes	11313
Yongxiang Li	No	11313
Shasha Li	Yes	11314
Xueliang Li 0001	No	11314
Yongtang Shi	No	11314
Zhiyuan Li	Yes	11315
Yikan Liu	No	11315
Masahiro Yamamoto	No	11315
Erpeng Li	Yes	11316
Lijun Long	No	11316
Jun Zhao	No	11316
Jing Li	Yes	11317
Jiangang Qi	No	11317
Xueliang Li 0001	Yes	11318
Zhongmei Qin	No	11318
Meiqin Wei	No	11318
Ivan Gutman	No	11318
Matthias Dehmer	No	11318
Hong-Hai Li	Yes	11319
Li Su	No	11319
Xiaodi Li	Yes	11320
Jianhua Shen	No	11320
Haydar Akça	No	11320
R. Rakkiyappan	No	11320
Feng Li 0009	Yes	11321
Hao Shen	No	11321
Mengshen Chen	No	11321
Qingkai Kong	No	11321
Tiexiang Li	Yes	11322
Juntao Sun	No	11322
Tsung-fang Wu	No	11322
Yuanmin Li	Yes	11323
Deyun Wei	No	11323
Cui-Xia Li	Yes	11324
Shi-Liang Wu	No	11324
Jicheng Li	Yes	11325
Na-Na Wang	No	11325
Xu Kong	No	11325
Lei Li	Yes	11326
Qing-Wen Wang	No	11326
Shu-Qian Shen	No	11326
Zhiyuan Li	Yes	11327
Yulan Wang	No	11327
Fugui Tan	No	11327
Xiao-Hui Wan	No	11327
Hao Yu	No	11327
Jun-Sheng Duan	No	11327
Junmin Li	Yes	11328
Hongyun Yue	No	11328
Hanyu Li	Yes	11329
Yanfei Yang	No	11329
Fengwei Li	Yes	11330
Qingfang Ye	No	11330
Yun-Zhang Li	Yes	11331
Yan Zhang	No	11331
Shimin Li	Yes	11332
Yulin Zhao	No	11332
Zhaohong Sun	No	11332
Ting Li	Yes	11333
Weiguo Zhang	No	11333
Weijun Xu	No	11333
Ping Li	Yes	11334
Wu Zhao	No	11334
Wei Zhou	No	11334
Yingjie Li	Yes	11335
Dingxuan Zhao	No	11335
Zhongjun Zhang	No	11335
Jingang Liu	No	11335
Hui Liang	Yes	11336
Jin Liang	Yes	11337
He Yang	No	11337
Wenyuan Liao	Yes	11338
An-ping Liao	Yes	11339
Xiaobo Yang	No	11339
Jiaxin Xie	No	11339
Yuan Lei	No	11339
Ting Yee Lim	Yes	11340
Mohammed Azmi Al-Betar	No	11340
Ahamad Tajudin Abdul Khader	No	11340
Ana Carolina E. S. Lima	Yes	11341
Leandro Nunes de Castro	No	11341
Juan M. Corchado	No	11341
Matthew M. Lin	Yes	11342
Hongwei Lin	Yes	11343
Linjie Sun	No	11343
Zeng Lin	Yes	11344
JinRong Wang	No	11344
Wei Wei	No	11344
Zeng Lin	Yes	11345
JinRong Wang	No	11345
Wei Wei	No	11345
Sitao Ling	Yes	11346
Xuehan Cheng	No	11346
Tongsong Jiang	No	11346
Li-Min Liu	Yes	11347
Wanping Liu	Yes	11348
Hanze Liu	Yes	11349
Qun Liu	Yes	11350
Pan-Ping Liu	Yes	11351
Xuefeng Liu	Yes	11352
Xifu Liu	Yes	11353
Meng Liu	Yes	11354
Chuanzhi Bai	No	11354
Qun Liu	Yes	11355
Qingmei Chen	No	11355
Qun Liu	Yes	11356
Qingmei Chen	No	11356
Meng Liu	Yes	11357
Meiling Deng	No	11357
Bo Du	No	11357
Xueying Liu	Yes	11358
Meiling Fu	No	11358
Yang Liu 0033	Yes	11359
Zhichao Fang	No	11359
Hong Li	No	11359
Siriguleng He	No	11359
Wei Gao	No	11359
Zhen Liu	Yes	11360
Cunchen Gao	No	11360
Yonggui Kao	No	11360
Xia Liu	Yes	11361
Hildeberto Jardón-Kojakhmetov	No	11361
Q. Liu	Yes	11362
F. Liu	No	11362
Yuantong T. Gu	No	11362
P. Zhuang	No	11362
J. Chen	No	11362
Ian W. Turner	No	11362
Jia-Bao Liu	Yes	11363
Xiang-Feng Pan	No	11363
Jia-Bao Liu	Yes	11364
Xiang-Feng Pan	No	11364
Fu-Tao Hu	No	11364
Feng-Feng Hu	No	11364
Suzhen Liu	Yes	11365
Yongzhong Song	No	11365
Xiaojian Zhou	No	11365
Wenjun Liu	Yes	11366
Adnan Tuna	No	11366
Zhenhai Liu	Yes	11367
Salih Tatar	No	11367
Suleyman Ulusoy	No	11367
Mustafa Zeki	No	11367
Jianjun Liu	Yes	11368
Changzhi Wu	No	11368
Guoning Wu	No	11368
Xiangyu Wang 0001	No	11368
Zhenhai Liu	Yes	11369
Biao Zeng	No	11369
Wenbin Liu	Yes	11370
Qiben Zheng	No	11370
Xiaowei Liu 0002	Yes	11371
Jin Zhang 0004	No	11371
Linna Liu	Yes	11372
Quanxin Zhu	No	11372
Shutang Liu	Yes	11373
Yongping Zhang	No	11373
Wei Li	No	11373
Ioannis E. Livieris	Yes	11374
Panagiotis E. Pintelas	No	11374
Jaume Llibre	Yes	11375
Bruno D. Lopes	No	11375
Jaime R. de Moraes	No	11375
Jaume Llibre	Yes	11376
Ana Rodrigues	No	11376
Nguyen Van Loi	Yes	11377
Mai Quoc Vu	No	11377
Pham Tuan Cuong	No	11377
Gabriele Lolli	Yes	11378
Qiang Long	Yes	11379
Changzhi Wu	No	11379
Xiangyu Wang 0001	No	11379
Taher Lotfi	Yes	11380
Paria Assari	No	11380
Taher Lotfi	Yes	11381
Ángel Alberto Magreñán	No	11381
Katayoun Mahdiani	No	11381
J. Javier Rainer	No	11381
Lizheng Lu	Yes	11382
Junfeng Lu	Yes	11383
Yiming Jin	No	11383
Liang Lu	Yes	11384
Zhenhai Liu	No	11384
Fang Lu	Yes	11385
Sheng-Jie Li	No	11385
Wen Lu	Yes	11386
Yong Ren	No	11386
Lanying Hu	No	11386
Dawei Lu	Yes	11387
Lixin Song	No	11387
Congxu Ma	No	11387
Dawei Lu	Yes	11388
Lixin Song	No	11388
Yang Yu	No	11388
Yong Lu	Yes	11389
Ligong Wang	No	11389
Qiannan Zhou	No	11389
Petr Lukas	Yes	11390
S. Yu. Lukashchuk	Yes	11391
A. V. Makunin	No	11391
Qiu-Ming Luo	Yes	11392
Xuqiong Luo	Yes	11393
Qikui Du	No	11393
Libin Liu	No	11393
Shao-Kai Luo	Yes	11394
Jin-Man He	No	11394
Yan-Li Xu	No	11394
Jun Luo	Yes	11395
Liheng Liu	No	11395
Xianyi Wu	No	11395
Xue Luo	Yes	11396
Shing-Tung Yau	No	11396
Stephen S.-T. Yau	No	11396
A. Luongo	Yes	11397
M. Ferretti	No	11397
Alina Alb Lupas	Yes	11398
Gheorghe Oros	No	11398
Jian Lv	Yes	11399
Li-Ping Pang 0001	No	11399
Jin-He Wang	No	11399
Junjie Ma 0003	Yes	11400
Yuechao Ma	Yes	11401
Hui Chen	No	11401
Qiang Ma 0004	Yes	11402
Xiaohua Ding	No	11402
Weijun Ma	Yes	11403
Baocang Ding	No	11403
Qimin Zhang	No	11403
Yuechao Ma	Yes	11404
Lei Fu	No	11404
Yanhui Jing	No	11404
Qingling Zhang 0001	No	11404
Ruyun Ma	Yes	11405
Hongliang Gao	No	11405
Xiaohua Ma	Yes	11406
Chengming Huang	No	11406
Xin Niu	No	11406
Lianbo Ma	Yes	11407
Kunyuan Hu	No	11407
Yunlong Zhu	No	11407
Hanning Chen	No	11407
Fanghua Ma	Yes	11408
Xuan Ma	No	11408
Qian Ma	Yes	11409
Guoying Miao	No	11409
Qinghua Ma	Yes	11410
Rongnian Wang	No	11410
Junwei Wang 0002	No	11410
Yicheng Ma	No	11410
Cheng Ma	Yes	11411
Liansheng Zhang	No	11411
Yanqin Ma	Yes	11412
Lili Zhang	No	11412
Pingqi Pan	No	11412
Khalil Maatouk	Yes	11413
J. A. Tenreiro Machado	Yes	11414
Marcin Maciazek	Yes	11415
Dariusz Grabowski	No	11415
Marian Pasko	No	11415
Michal Lewandowski	No	11415
Ángel Alberto Magreñán	Yes	11416
Ioannis K. Argyros	No	11416
F. M. Mahfouz	Yes	11417
Raafia Majeed	Yes	11418
Sohaira Ahmad	No	11418
Muhammad Rehan	No	11418
Neha Malik	Yes	11419
Sachin Malik	Yes	11420
Rajesh Singh	No	11420
Elena Malyutina	Yes	11421
Arcady Ponosov	No	11421
John Wyller	No	11421
T. M. Mamatha	Yes	11422
B. Venkatesh	No	11422
Stefan C. Mancas	Yes	11423
H. C. Rosu	No	11423
Akash Pradip Mandal	Yes	11424
Sarifuddin	No	11424
Prashanta Kumar Mandal	No	11424
Carla Manni	Yes	11425
Francesca Mazzia	No	11425
Alessandra Sestini	No	11425
Hendrik Speleers	No	11425
Wei Mao	Yes	11426
Liangjian Hu	No	11426
Xuerong Mao	No	11426
Wei Mao	Yes	11427
Quanxin Zhu	No	11427
Xuerong Mao	No	11427
Krzysztof Marciniak	Yes	11428
Maciej Blaszak	No	11428
Gurusamy Thevar Marimuthu	Yes	11429
Gurunathan Kumar	No	11429
Alexandros Markopoulos	Yes	11430
Vaclav Hapla	No	11430
Martin Cermák	No	11430
Martin Fusek	No	11430
J. Abderramán Marrero	Yes	11431
M. Rachidi	No	11431
Rafael Martínez-Guerra	Yes	11432
Claudia A. Pérez-Pinacho	No	11432
Gian Carlo Gómez-Cortés	No	11432
Juan C. Cruz-Victoria	No	11432
Hela Masri	Yes	11433
Saoussen Krichen	No	11433
Adel Guitouni	No	11433
Rajesh Matai	Yes	11434
K. Mathiyalagan	Yes	11435
Ju H. Park	No	11435
Rathinasamy Sakthivel	No	11435
Akio Matsumoto	Yes	11436
Ferenc Szidarovszky	No	11436
George Mavrotas	Yes	11437
Kostas Florios	No	11437
José Rui Figueira	No	11437
Francesca Mazzia	Yes	11438
A. M. Nagy	No	11438
Ranjit Mehatari	Yes	11439
Anirban Banerjee	No	11439
Riad Menasri	Yes	11440
Amir Nakib	No	11440
Boubaker Daachi	No	11440
Hamouche Oulhadj	No	11440
Patrick Siarry	No	11440
Xinzhu Meng	Yes	11441
Sheng-nan Zhao	No	11441
Wen-yan Zhang	No	11441
Salvador Merino	Yes	11442
J. Martínez	No	11442
F. Guzmán	No	11442
Salim A. Messaoudi	Yes	11443
Muhammad M. Al-Gharabli	No	11443
István Mezö	Yes	11444
Roberto B. Corcino	No	11444
Ling Mi	Yes	11445
Bin Liu	No	11445
Changqing Miao	Yes	11446
Yintao Wei	No	11446
Xiangqiao Yan	No	11446
Xin-He Miao	Yes	11447
Jiantao Yang	No	11447
Sheng-Long Hu	No	11447
Sanda Micula	Yes	11448
Sanda Micula	Yes	11449
Janusz Migda	Yes	11450
Marcela V. Mihai	Yes	11451
Muhammad Aslam Noor	No	11451
Khalida Inayat Noor	No	11451
Muhammad Uzair Awan	No	11451
Dragutin T. Mihailovic	Yes	11452
Vladimir Kostic	No	11452
Gordan Mimic	No	11452
Ljiljana Cvetkovic	No	11452
Manuel J. Miranda	Yes	11453
Paolo Bocchini	No	11453
Farshid Mirzaee	Yes	11454
Elham Hadadiyan	No	11454
Farshid Mirzaee	Yes	11455
Elham Hadadiyan	No	11455
Asim Kumar Mishra	Yes	11456
Sushanta Chakraborty	No	11456
Yuliya Mishura	Yes	11457
Taras Shalaiko	No	11457
Georgiy Shevchenko	No	11457
A. P. Misra	Yes	11458
Robert M. Mnatsakanov	Yes	11459
Khachatur Sarkisian	No	11459
Artak Hakobyan	No	11459
Maryam Mohammadi	Yes	11460
Siti Nurmaya Musa	No	11460
Ardeshir Bahreininejad	No	11460
R. K. Mohanty	Yes	11461
Weizhong Dai	No	11461
Fei Han 0004	No	11461
Adel A. K. Mohsen	Yes	11462
Mohammad Mahdi Mohtadi	Yes	11463
Kazem Nogondarian	No	11463
Aida Mojaver	Yes	11464
Hossein Kheiri	No	11464
Hazlie Mokhlis	Yes	11465
Amidaddin Shahriari	No	11465
Javed Ahmed Laghari	No	11465
Elina Moldavskaya	Yes	11466
Josef Shinar	No	11466
Reza Mollapourasl	Yes	11467
A. Ostadi	No	11467
Ehsan Monabbati	Yes	11468
Hossein Taghizadeh Kakhki	No	11468
Giovanni Monegato	Yes	11469
Letizia Scuderi	No	11469
Delia Montoro-Cazorla	Yes	11470
Rafael Pérez-Ocón	No	11470
Hossein Moosaei	Yes	11471
Saeed Ketabchi	No	11471
Muhammad Aslam Noor	No	11471
Javed Iqbal	No	11471
Vahideh Hooshyarbakhsh	No	11471
Gisèle M. Mophou	Yes	11472
S. Tao	No	11472
C. Joseph	No	11472
Cristinel Mortici	Yes	11473
Cristinel Mortici	Yes	11474
Mark B. Villarino	No	11474
Dijana Mosic	Yes	11475
Dragan S. Djordjevic	No	11475
Dijana Mosic	Yes	11476
Dragan S. Djordjevic	No	11476
Maryam Mosleh	Yes	11477
Mahmood Otadi	No	11477
Omid Motlagh	Yes	11478
Phillip Paevere	No	11478
Tang Sai Hong	No	11478
George Grozev	No	11478
Ali Moussaoui	Yes	11479
Vijitha Mukundan	Yes	11480
Ashish Awasthi	No	11480
Ana I. Muñoz	Yes	11481
J. Ignacio Tello	No	11481
Mohammad Mursaleen	Yes	11482
Khursheed J. Ansari	No	11482
Mohammad Mursaleen	Yes	11483
