:START_ID(Edition)	pages	:END_ID(Article)
3pgcic7	1-11	19240
3pgcic7	1-11	19241
3pgcic7	1-11	19242
3pgcic7	1-11	19243
3pgcic7	1-11	19244
3pgcic7	1-11	19245
3pgcic7	1-11	19246
3pgcic7	1-11	19247
3pgcic7	1-11	19248
3pgcic7	1-11	19249
3pgcic7	1-11	19250
3pgcic7	1-11	19251
3pgcic7	1-11	19252
3pgcic7	1-11	19253
3pgcic7	1-11	19254
3pgcic7	1-11	19255
3pgcic7	1-11	19256
3pgcic7	1-11	19257
3pgcic7	1-11	19258
3pgcic7	1-11	19259
3pgcic7	1-11	19260
3pgcic7	1-11	19261
3pgcic7	1-11	19262
3pgcic7	1-11	19263
3pgcic7	1-11	19264
3pgcic7	1-11	19265
3pgcic7	1-11	19266
3pgcic7	1-11	19267
3pgcic7	1-11	19268
3pgcic7	1-11	19269
3pgcic7	1-11	19270
3pgcic7	1-11	19271
3pgcic7	1-11	19272
3pgcic7	1-11	19273
3pgcic7	1-11	19274
3pgcic7	1-11	19275
3pgcic7	1-11	19276
3pgcic7	1-11	19277
3pgcic7	1-11	19278
3pgcic7	1-11	19279
3pgcic7	1-11	19280
3pgcic7	1-11	19281
3pgcic7	1-11	19282
3pgcic7	1-11	19283
3pgcic7	1-11	19284
3pgcic7	1-11	19285
3pgcic7	1-11	19286
3pgcic7	1-11	19287
3pgcic7	1-11	19288
3pgcic7	1-11	19289
3pgcic7	1-11	19290
3pgcic7	1-11	19291
3pgcic7	1-11	19292
3pgcic7	1-11	19293
3pgcic7	1-11	19294
3pgcic7	1-11	19295
3pgcic7	1-11	19296
3pgcic7	1-11	19297
3pgcic7	1-11	19298
3pgcic7	1-11	19299
3pgcic7	1-11	19300
3pgcic7	1-11	19301
3pgcic7	1-11	19302
3pgcic7	1-11	19303
3pgcic7	1-11	19304
3pgcic7	1-11	19305
3pgcic7	1-11	19306
3pgcic7	1-11	19307
3pgcic7	1-11	19308
3pgcic7	1-11	19309
3pgcic7	1-11	19310
3pgcic7	1-11	19311
3pgcic7	1-11	19312
3pgcic7	1-11	19313
3pgcic7	1-11	19314
3pgcic7	1-11	19315
3pgcic7	1-11	19316
3pgcic7	1-11	19317
3pgcic7	1-11	19318
3pgcic7	1-11	19319
3pgcic7	1-11	19320
3pgcic7	1-11	19321
3pgcic7	1-11	19322
3pgcic7	1-11	19323
3pgcic7	1-11	19324
3pgcic7	1-11	19325
3pgcic7	1-11	19326
3pgcic7	1-11	19327
3pgcic7	1-11	19328
3pgcic7	1-11	19329
3pgcic7	1-11	19330
3pgcic7	1-11	19331
3pgcic7	1-11	19332
3pgcic7	1-11	19333
3pgcic7	1-11	19334
3pgcic7	1-11	19335
3pgcic7	1-11	19336
3pgcic7	1-11	19337
3pgcic7	1-11	19338
3pgcic7	1-11	19339
3pgcic7	1-11	19340
3pgcic7	1-11	19341
3pgcic7	1-11	19342
3pgcic7	1-11	19343
3pgcic7	1-11	19344
ACISicis7	1-11	19345
ACISicis7	1-11	19346
ACISicis7	1-11	19347
ACISicis7	1-11	19348
ACISicis7	1-11	19349
ACISicis7	1-11	19350
ACISicis7	1-11	19351
ACISicis7	1-11	19352
ACISicis7	1-11	19353
ACISicis7	1-11	19354
ACISicis7	1-11	19355
ACISicis7	1-11	19356
ACISicis7	1-11	19357
ACISicis7	1-11	19358
ACISicis7	1-11	19359
ACISicis7	1-11	19360
ACISicis7	1-11	19361
ACISicis7	1-11	19362
ACISicis7	1-11	19363
ACISicis7	1-11	19364
ACISicis7	1-11	19365
ACISicis7	1-11	19366
ACISicis7	1-11	19367
ACISicis7	1-11	19368
ACISicis7	1-11	19369
ACISicis7	1-11	19370
ACISicis7	1-11	19371
ACISicis7	1-11	19372
ACISicis7	1-11	19373
ACISicis7	1-11	19374
ACISicis7	1-11	19375
ACISicis7	1-11	19376
ACISicis7	1-11	19377
ACISicis7	1-11	19378
ACISicis7	1-11	19379
ACISicis7	1-11	19380
ACISicis7	1-11	19381
ACISicis7	1-11	19382
ACISicis7	1-11	19383
ACISicis7	1-11	19384
ACISicis7	1-11	19385
ACISicis7	1-11	19386
ACISicis7	1-11	19387
ACISicis7	1-11	19388
ACISicis7	1-11	19389
ACISicis7	1-11	19390
ACISicis7	1-11	19391
ACISicis7	1-11	19392
ACISicis7	1-11	19393
ACISicis7	1-11	19394
ACISicis7	1-11	19395
ACISicis7	1-11	19396
ACISicis7	1-11	19397
ACISicis7	1-11	19398
ACISicis7	1-11	19399
ACISicis7	1-11	19400
ACISicis7	1-11	19401
ACISicis7	1-11	19402
ACISicis7	1-11	19403
ACISicis7	1-11	19404
ACISicis7	1-11	19405
ACISicis7	1-11	19406
ACISicis7	1-11	19407
ACISicis7	1-11	19408
ACISicis7	1-11	19409
ACISicis7	1-11	19410
ACISicis7	1-11	19411
ACISicis7	1-11	19412
ACISicis7	1-11	19413
ACISicis7	1-11	19414
ACISicis7	1-11	19415
ACISicis7	1-11	19416
ACISicis7	1-11	19417
ACISicis7	1-11	19418
ACISicis7	1-11	19419
ACISicis7	1-11	19420
ACISicis7	1-11	19421
ACISicis7	1-11	19422
ACISicis7	1-11	19423
ACISicis7	1-11	19424
ACISicis7	1-11	19425
ACISicis7	1-11	19426
ACISicis7	1-11	19427
ACISicis7	1-11	19428
ACISicis7	1-11	19429
ACISicis7	1-11	19430
ACISicis7	1-11	19431
ACISicis7	1-11	19432
ACISicis7	1-11	19433
ACISicis7	1-11	19434
ACISicis7	1-11	19435
ACISicis7	1-11	19436
ACISicis7	1-11	19437
ACISicis7	1-11	19438
ACISicis7	1-11	19439
ACISicis7	1-11	19440
ACISicis7	1-11	19441
ACISicis7	1-11	19442
ACISicis7	1-11	19443
ACMace7	1-11	19444
ACMace7	1-11	19445
ACMace7	1-11	19446
ACMace7	1-11	19447
ACMace7	1-11	19448
ACMace7	1-11	19449
ACMace7	1-11	19450
ACMace7	1-11	19451
ACMace7	1-11	19452
ACMace7	1-11	19453
ACMace7	1-11	19454
ACMace7	1-11	19455
ACMace7	1-11	19456
ACMace7	1-11	19457
ACMace7	1-11	19458
ACMace7	1-11	19459
ACMace7	1-11	19460
ACMace7	1-11	19461
ACMace7	1-11	19462
ACMace7	1-11	19463
ACMace7	1-11	19464
ACMace7	1-11	19465
ACMace7	1-11	19466
ACMace7	1-11	19467
ACMace7	1-11	19468
ACMace7	1-11	19469
ACMace7	1-11	19470
ACMace7	1-11	19471
ACMace7	1-11	19472
ACMace7	1-11	19473
ACMace7	1-11	19474
ACMace7	1-11	19475
ACMace7	1-11	19476
ACMace7	1-11	19477
ACMace7	1-11	19478
ACMace7	1-11	19479
ACMace7	1-11	19480
ACMace7	1-11	19481
ACMace7	1-11	19482
ACMace7	1-11	19483
ACMace7	1-11	19484
ACMace7	1-11	19485
ACMace7	1-11	19486
ACMace7	1-11	19487
ACMace7	1-11	19488
ACMace7	1-11	19489
ACMace7	1-11	19490
ACMace7	1-11	19491
ACMace7	1-11	19492
ACMace7	1-11	19493
ACMace7	1-11	19494
ACMace7	1-11	19495
ACMace7	1-11	19496
ACMace7	1-11	19497
ACMace7	1-11	19498
ACMace7	1-11	19499
ACMace7	1-11	19500
ACMace7	1-11	19501
ACMace7	1-11	19502
ACMace7	1-11	19503
ACMace7	1-11	19504
ACMace7	1-11	19505
ACMace7	1-11	19506
ACMace7	1-11	19507
ACMace7	1-11	19508
ACMace7	1-11	19509
ACMace7	1-11	19510
ACMace7	1-11	19511
ACMace7	1-11	19512
ACMace7	1-11	19513
ACMace7	1-11	19514
ACMace7	1-11	19515
ACMace7	1-11	19516
ACMace7	1-11	19517
ACMace7	1-11	19518
ACMace7	1-11	19519
ACMace7	1-11	19520
ACMicec7	1-11	19521
ACMicec7	1-11	19522
ACMicec7	1-11	19523
ACMicec7	1-11	19524
ACMicec7	1-11	19525
ACMicec7	1-11	19526
ACMicec7	1-11	19527
ACMicec7	1-11	19528
ACMicec7	1-11	19529
ACMicec7	1-11	19530
ACMicec7	1-11	19531
ACMicec7	1-11	19532
ACMicec7	1-11	19533
ACMse7	1-11	19534
ACMse7	1-11	19535
ACMse7	1-11	19536
ACMse7	1-11	19537
ACMse7	1-11	19538
ACMse7	1-11	19539
ACMse7	1-11	19540
ACMse7	1-11	19541
ACMse7	1-11	19542
ACMse7	1-11	19543
ACMse7	1-11	19544
ACMse7	1-11	19545
ACMse7	1-11	19546
ACMse7	1-11	19547
ACMse7	1-11	19548
ACMse7	1-11	19549
ACMse7	1-11	19550
ACMse7	1-11	19551
ACMse7	1-11	19552
ACMse7	1-11	19553
ACMse7	1-11	19554
ACMse7	1-11	19555
ACMse7	1-11	19556
ACMse7	1-11	19557
ACMse7	1-11	19558
ACMse7	1-11	19559
ACMse7	1-11	19560
ACMse7	1-11	19561
ACMse7	1-11	19562
ACMse7	1-11	19563
ACMse7	1-11	19564
ACMse7	1-11	19565
ACMse7	1-11	19566
ACMse7	1-11	19567
ACMse7	1-11	19568
ACMse7	1-11	19569
ACMse7	1-11	19570
ACMse7	1-11	19571
ACMse7	1-11	19572
ACMse7	1-11	19573
IEEEants7	1-11	19574
IEEEants7	1-11	19575
IEEEants7	1-11	19576
IEEEants7	1-11	19577
IEEEants7	1-11	19578
IEEEants7	1-11	19579
IEEEants7	1-11	19580
IEEEants7	1-11	19581
IEEEants7	1-11	19582
IEEEants7	1-11	19583
IEEEants7	1-11	19584
IEEEants7	1-11	19585
IEEEants7	1-11	19586
IEEEants7	1-11	19587
IEEEants7	1-11	19588
IEEEants7	1-11	19589
IEEEants7	1-11	19590
IEEEants7	1-11	19591
IEEEants7	1-11	19592
IEEEants7	1-11	19593
IEEEants7	1-11	19594
IEEEants7	1-11	19595
IEEEants7	1-11	19596
IEEEants7	1-11	19597
IEEEants7	1-11	19598
IEEEants7	1-11	19599
IEEEants7	1-11	19600
IEEEants7	1-11	19601
IEEEants7	1-11	19602
IEEEants7	1-11	19603
IEEEants7	1-11	19604
IEEEants7	1-11	19605
IEEEants7	1-11	19606
IEEEants7	1-11	19607
IEEEants7	1-11	19608
IEEEants7	1-11	19609
IEEEants7	1-11	19610
IEEEants7	1-11	19611
IEEEants7	1-11	19612
IEEEants7	1-11	19613
IEEEants7	1-11	19614
IEEEants7	1-11	19615
IEEEants7	1-11	19616
IEEEants7	1-11	19617
IEEEants7	1-11	19618
IEEEants7	1-11	19619
IEEEants7	1-11	19620
IEEEants7	1-11	19621
IEEEants7	1-11	19622
IEEEants7	1-11	19623
IEEEants7	1-11	19624
IEEEants7	1-11	19625
IEEEants7	1-11	19626
IEEEants7	1-11	19627
IEEEants7	1-11	19628
IEEEants7	1-11	19629
IEEEants7	1-11	19630
IEEEants7	1-11	19631
IEEEants7	1-11	19632
IEEEants7	1-11	19633
IEEEants7	1-11	19634
IEEEants7	1-11	19635
IEEEants7	1-11	19636
IEEEants7	1-11	19637
IEEEares7	1-11	19638
IEEEares7	1-11	19639
IEEEares7	1-11	19640
IEEEares7	1-11	19641
IEEEares7	1-11	19642
IEEEares7	1-11	19643
IEEEares7	1-11	19644
IEEEares7	1-11	19645
IEEEares7	1-11	19646
IEEEares7	1-11	19647
IEEEares7	1-11	19648
IEEEares7	1-11	19649
IEEEares7	1-11	19650
IEEEares7	1-11	19651
IEEEares7	1-11	19652
IEEEares7	1-11	19653
IEEEares7	1-11	19654
IEEEares7	1-11	19655
IEEEares7	1-11	19656
IEEEares7	1-11	19657
IEEEares7	1-11	19658
IEEEares7	1-11	19659
IEEEares7	1-11	19660
IEEEares7	1-11	19661
IEEEares7	1-11	19662
IEEEares7	1-11	19663
IEEEares7	1-11	19664
IEEEares7	1-11	19665
IEEEares7	1-11	19666
IEEEares7	1-11	19667
IEEEares7	1-11	19668
IEEEares7	1-11	19669
IEEEares7	1-11	19670
IEEEares7	1-11	19671
IEEEares7	1-11	19672
IEEEares7	1-11	19673
IEEEares7	1-11	19674
IEEEares7	1-11	19675
IEEEares7	1-11	19676
IEEEares7	1-11	19677
IEEEares7	1-11	19678
IEEEares7	1-11	19679
IEEEares7	1-11	19680
IEEEares7	1-11	19681
IEEEares7	1-11	19682
IEEEares7	1-11	19683
IEEEares7	1-11	19684
IEEEares7	1-11	19685
IEEEares7	1-11	19686
IEEEares7	1-11	19687
IEEEares7	1-11	19688
IEEEares7	1-11	19689
IEEEares7	1-11	19690
IEEEares7	1-11	19691
IEEEares7	1-11	19692
IEEEares7	1-11	19693
IEEEares7	1-11	19694
IEEEares7	1-11	19695
IEEEares7	1-11	19696
IEEEares7	1-11	19697
IEEEares7	1-11	19698
IEEEares7	1-11	19699
IEEEares7	1-11	19700
IEEEares7	1-11	19701
IEEEares7	1-11	19702
IEEEares7	1-11	19703
IEEEares7	1-11	19704
IEEEares7	1-11	19705
IEEEares7	1-11	19706
IEEEares7	1-11	19707
IEEEares7	1-11	19708
IEEEares7	1-11	19709
IEEEares7	1-11	19710
IEEEares7	1-11	19711
IEEEares7	1-11	19712
IEEEares7	1-11	19713
IEEEares7	1-11	19714
IEEEares7	1-11	19715
IEEEares7	1-11	19716
IEEEares7	1-11	19717
IEEEares7	1-11	19718
IEEEares7	1-11	19719
IEEEares7	1-11	19720
IEEEares7	1-11	19721
IEEEares7	1-11	19722
IEEEares7	1-11	19723
IEEEares7	1-11	19724
IEEEares7	1-11	19725
IEEEares7	1-11	19726
IEEEares7	1-11	19727
IEEEares7	1-11	19728
IEEEares7	1-11	19729
IEEEares7	1-11	19730
IEEEares7	1-11	19731
IEEEares7	1-11	19732
IEEEares7	1-11	19733
IEEEares7	1-11	19734
IEEEares7	1-11	19735
IEEEares7	1-11	19736
IEEEares7	1-11	19737
IEEEares7	1-11	19738
IEEEares7	1-11	19739
IEEEares7	1-11	19740
IEEEares7	1-11	19741
IEEEares7	1-11	19742
IEEEares7	1-11	19743
IEEEares7	1-11	19744
IEEEares7	1-11	19745
IEEEares7	1-11	19746
IEEEares7	1-11	19747
IEEEares7	1-11	19748
IEEEares7	1-11	19749
IEEEares7	1-11	19750
IEEEares7	1-11	19751
IEEEares7	1-11	19752
IEEEares7	1-11	19753
IEEEares7	1-11	19754
IEEEares7	1-11	19755
IEEEares7	1-11	19756
IEEEares7	1-11	19757
IEEEares7	1-11	19758
IEEEares7	1-11	19759
IEEEares7	1-11	19760
IEEEares7	1-11	19761
IEEEares7	1-11	19762
IEEEares7	1-11	19763
IEEEares7	1-11	19764
IEEEares7	1-11	19765
IEEEares7	1-11	19766
IEEEares7	1-11	19767
IEEEares7	1-11	19768
IEEEares7	1-11	19769
IEEEares7	1-11	19770
IEEEares7	1-11	19771
IEEEares7	1-11	19772
IEEEares7	1-11	19773
IEEEares7	1-11	19774
IEEEares7	1-11	19775
IEEEares7	1-11	19776
IEEEares7	1-11	19777
IEEEares7	1-11	19778
IEEEares7	1-11	19779
IEEEares7	1-11	19780
IEEEares7	1-11	19781
IEEEares7	1-11	19782
IEEEares7	1-11	19783
IEEEares7	1-11	19784
IEEEares7	1-11	19785
IEEEares7	1-11	19786
IEEEares7	1-11	19787
IEEEares7	1-11	19788
IEEEares7	1-11	19789
IEEEares7	1-11	19790
IEEEares7	1-11	19791
IEEEares7	1-11	19792
IEEEares7	1-11	19793
IEEEares7	1-11	19794
IEEEares7	1-11	19795
IEEEares7	1-11	19796
IEEEares7	1-11	19797
IEEEares7	1-11	19798
IEEEares7	1-11	19799
IEEEares7	1-11	19800
IEEEares7	1-11	19801
IEEEares7	1-11	19802
IEEEares7	1-11	19803
IEEEares7	1-11	19804
IEEEares7	1-11	19805
IEEEares7	1-11	19806
IEEEares7	1-11	19807
IEEEares7	1-11	19808
IEEEares7	1-11	19809
IEEEares7	1-11	19810
IEEEares7	1-11	19811
IEEEares7	1-11	19812
IEEEares7	1-11	19813
IEEEares7	1-11	19814
IEEEcca7	1-11	19815
IEEEcca7	1-11	19816
IEEEcca7	1-11	19817
IEEEcca7	1-11	19818
IEEEcca7	1-11	19819
IEEEcca7	1-11	19820
IEEEcca7	1-11	19821
IEEEcca7	1-11	19822
IEEEcca7	1-11	19823
IEEEcca7	1-11	19824
IEEEcca7	1-11	19825
IEEEcca7	1-11	19826
IEEEcca7	1-11	19827
IEEEcca7	1-11	19828
IEEEcca7	1-11	19829
IEEEcca7	1-11	19830
IEEEcca7	1-11	19831
IEEEcca7	1-11	19832
IEEEcca7	1-11	19833
IEEEcca7	1-11	19834
IEEEcca7	1-11	19835
IEEEcca7	1-11	19836
IEEEcca7	1-11	19837
IEEEcca7	1-11	19838
IEEEcca7	1-11	19839
IEEEcca7	1-11	19840
IEEEcca7	1-11	19841
IEEEcca7	1-11	19842
IEEEcca7	1-11	19843
IEEEcca7	1-11	19844
IEEEcca7	1-11	19845
IEEEcca7	1-11	19846
IEEEcca7	1-11	19847
IEEEcca7	1-11	19848
IEEEcca7	1-11	19849
IEEEcca7	1-11	19850
IEEEcca7	1-11	19851
IEEEcca7	1-11	19852
IEEEcca7	1-11	19853
IEEEcca7	1-11	19854
IEEEcca7	1-11	19855
IEEEcca7	1-11	19856
IEEEcca7	1-11	19857
IEEEcca7	1-11	19858
IEEEcca7	1-11	19859
IEEEcca7	1-11	19860
IEEEcca7	1-11	19861
IEEEcca7	1-11	19862
IEEEcca7	1-11	19863
IEEEcca7	1-11	19864
IEEEcca7	1-11	19865
IEEEcca7	1-11	19866
IEEEcca7	1-11	19867
IEEEcca7	1-11	19868
IEEEcca7	1-11	19869
IEEEcca7	1-11	19870
IEEEcca7	1-11	19871
IEEEcca7	1-11	19872
IEEEcca7	1-11	19873
IEEEcca7	1-11	19874
IEEEcca7	1-11	19875
IEEEcca7	1-11	19876
IEEEcca7	1-11	19877
IEEEcca7	1-11	19878
IEEEcca7	1-11	19879
IEEEcca7	1-11	19880
IEEEcca7	1-11	19881
IEEEcca7	1-11	19882
IEEEcca7	1-11	19883
IEEEcca7	1-11	19884
IEEEcca7	1-11	19885
IEEEcca7	1-11	19886
IEEEcca7	1-11	19887
IEEEcca7	1-11	19888
IEEEcca7	1-11	19889
IEEEcca7	1-11	19890
IEEEcca7	1-11	19891
IEEEcca7	1-11	19892
IEEEcca7	1-11	19893
IEEEcca7	1-11	19894
IEEEcca7	1-11	19895
IEEEcca7	1-11	19896
IEEEcca7	1-11	19897
IEEEcca7	1-11	19898
IEEEcca7	1-11	19899
IEEEcca7	1-11	19900
IEEEcca7	1-11	19901
IEEEcca7	1-11	19902
IEEEcca7	1-11	19903
IEEEcca7	1-11	19904
IEEEcca7	1-11	19905
IEEEcca7	1-11	19906
IEEEcca7	1-11	19907
IEEEcca7	1-11	19908
IEEEcca7	1-11	19909
IEEEcca7	1-11	19910
IEEEcca7	1-11	19911
IEEEcca7	1-11	19912
IEEEcca7	1-11	19913
IEEEcca7	1-11	19914
IEEEcca7	1-11	19915
IEEEcca7	1-11	19916
IEEEcca7	1-11	19917
IEEEcca7	1-11	19918
IEEEcca7	1-11	19919
IEEEcca7	1-11	19920
IEEEcca7	1-11	19921
IEEEcca7	1-11	19922
IEEEcca7	1-11	19923
IEEEcca7	1-11	19924
IEEEcca7	1-11	19925
IEEEcca7	1-11	19926
IEEEcca7	1-11	19927
IEEEcca7	1-11	19928
IEEEcca7	1-11	19929
IEEEcca7	1-11	19930
IEEEcca7	1-11	19931
IEEEcca7	1-11	19932
IEEEcca7	1-11	19933
IEEEcca7	1-11	19934
IEEEcca7	1-11	19935
IEEEcca7	1-11	19936
IEEEcca7	1-11	19937
IEEEcca7	1-11	19938
IEEEcca7	1-11	19939
IEEEcca7	1-11	19940
IEEEcca7	1-11	19941
IEEEcca7	1-11	19942
IEEEcca7	1-11	19943
