:START_ID(Author)	:END_ID(Article)
Yinan Yuwen	14062
Aki Dote	3692
Massimo Donelli	1152
Christof Stocker	18714
Paul Keall	9086
Haitham Akkary	13586
Ertugrul Basar	1140
Zijing Li	2323
Mohamed El Hachemi Benbouzid	2941
Selina Sutton	3843
Peng Chen	4324
Antonio Gómez	371
Achintya Bhowmik	5672
Theodore Ted S. Rappaport	10605
Guilherme Clerice	6157
Houman Homayoun	4816
Rinita Roy	11075
Yeyao Wang	11534
Francescopaolo Mattioli Della Rocca	10561
Gianluca Zangara	7822
Xiaoli Qi	12599
Sara Viqar	15882
Zhang Dang	3152
Nikolaj Gadegaard	6860
Jan Ruppelt	10129
Guangdeng Zong	13535
David R. Cave	7344
George Azzopardi	5364
Simon Xu	8613
Jonathan M. Roberts	2104
Amer Awad Alzaidi	17048
Francesco Mattiello	17617
David Gil	2538
Ricardo Piedrahita	10449
Guanding Yu	11163
Zipeng Liang	18034
Ayesha Ijaz	5680
Timothy Morris	1392
Hsueh-Ming Hang	19670
Hansoo Kim	11535
Chuanzhi Bai	17994
Tim C. Lueth	12900
Heping Chen	4440
Eduardo Cano Pons	3077
Kjell Larsson	7170
Dimitry Van der Zande	17908
Ruqiang Yan	6882
Geoffrey Will	564
Mehrdad Moallem	4255
Fabrizio Balducci	8330
Kun-Lin Tsai	1458
Chien-Wu Lan	5088
Peter Harris	12118
Kar-Ann Toh	1768
Vincent Choqueuse	12813
Jiming Chen	16871
Afaz Uddin Ahmed	13973
Mohammed R. Jassim	10553
Hans-Ludwig Blöcher	17714
Antonio Sanchez	2313
Jo Arima	8027
Panayiotis C. Roussis	10342
Marco Castiglione	3683
Nimrod Vázquez	1061
Magdo Bortole	1850
Tao Meng	2625
Yuji Yamakawa	9487
Absalom E. Ezugwu	9839
Ryszard Tadeusiewicz	10819
Yunpeng Cai	1618
Ali Medi	7651
Mauricio Loachamín-Valencia	532
Jim Wagner	13352
Longhua Tang	7137
Chen Xu 0005	10693
Karl Jones	14694
Anders B. Dahl	15729
Jyoti Bhardwaj	4452
Adel Moussa	19327
Muhammad Syafrudin	16510
Kai-Chun Liu	1540
Dario Compagnone	11246
Cai Ping	7719
Thomas Pajor	14939
Alexander A. Zlotnik	6802
Charith Mendis	8987
Jianmin Wang	14785
Daria J. Kuss	17755
Masoom A. Haider	5143
Jinming Xu 0001	5534
Rucha Kulkarni	19388
Shani Alkoby	3091
Sheng-Yuan Liang	10304
Vinayak Dangui	11937
Hikari Takehara	4810
Zijun Zhang	8782
Do Sinh	18803
Zhifeng Hao	2559
Tomas Modeer	959
Sadegh Jamali	7872
Habib Fathallah	1221
Johny Montaña	9876
Jianhua Lu	6955
Manrou Yang	7478
Mohammed Balfaqih	11736
Benjamin Knichel	3351
Aleksandra Pizurica	11388
Mohammed Baz	11981
Fares Abawi	1309
Chao Yang 0009	7466
Peter Mountney	7244
Hai Jiang	2445
Luis M. Gallegos-Canales	18320
Christoph Krauß	17826
Yuanping Xie	19915
Hong-Hu Zhu	4473
Philip V. Orlik	4249
Francisco J. Rodrigo	5257
Petra Majzlíková	447
James McDonald	4864
Yufei Zhou	5368
Mateusz Klimczak	3020
Dongseok Lee	6735
Berno J. E. Misgeld	2690
Fenglu Ge	8726
Maksym Figat	12625
Yasuo Kinouchi	16068
Yogesh Singh Chauhan	19306
Kevin A. Schneider	10694
Christian Zöllner	19176
Bernd Resch	1853
Anna Lysyanskaya	17123
Zheng-Ge Huang	5800
Jinjie Yao	16124
Yanhui Jing	4871
C. Bas	10780
Ningbo Zhang	16718
Shakira Bhanu	7741
Gerhard Petrus Hancke	3177
Qingbang Han	17826
Patrizia D&apos;Olivo	14099
Jakob Raible	5118
Qiang Yao	6173
Meng Zhang 0009	14311
Bichai Wang	2848
Usman Ahmad	472
Aliya Bekmurzayeva	14116
John S. Popovics	12363
Masoud Ghandehari	8461
Solmaz Niknam	11638
Bodil Aamnes Mostue	7112
Valerio Cosentino	11287
Seyed Ali Jokar Jandaghi	6052
Yue Wang 0010	8169
Li Yan	8985
Changgui Jia	10083
Karol Gotz	19076
Yi Cai	5233
Takeshi Naemura	14665
Stephan Reiff-Marganiec	14596
C. Ailie Fraser	7115
Abdulsalam Ya&apos;u Gital	8272
Qiang Li 0008	5026
Arnaud Buhot	10042
G. S. Karthikeya	2962
José M. Espí	11413
Keyun Chen	1592
Liuji Zheng	4689
Chaohui Lu	16139
Anabel Llavador	19345
Young-Woo Jung	15167
George Tadros	2745
Md. Amanath Ullah	12029
Juan A. Besada Portas	18607
Ning Zhang 0007	16265
Guoliang Chen 0006	11117
Wenhao Hong	14093
Ziming Yu	4164
Oliver Wallscheid	13689
Pierre Gérard	12529
Marco Strobel	17762
Mina Askari	2166
Toshiro Hiramoto	882
Yi-Gon Kim	19125
Shuhai Quan	2819
Pedro V. Baptista	4810
Naka Gotoda	8812
Yanyan Liu	64
Sivaprasad Athikkal	13195
Xun Yi	9486
Wim Desmet	19868
H. Irem Türkmen	2956
He Huang 0001	5558
Dawen Xu	16404
H. Martin Schepers	18646
Xing-Yuan Huang	19224
Hongru Tang	15801
Yipeng Ding	3579
Binghe Ma	1774
Jeffrey Proko	9698
Seon-Phil Jeong	16203
Egidijus Zukauskas	16750
Ibrahim Ahmed 0001	8084
Peter J. Tavner	13681
Rong Yu	16618
Benjamin Mahns	7698
Pinchao Liu	2736
Anoop K. Dhingra	4793
Tasneem Darwish	498
Meili Dong	10027
Sergio Haffner	5580
Jorg-Uwe Pott	1096
Peiliang Jing	11983
Akinlolu Olumide Akande	8227
Ryu Miura	323
Yongan Guo	12072
Nikos Argyris	12958
Yingsong Li	13782
Patricia Alves-Oliveira	7076
Cun-Ming Ma	3609
Enrique Espina	5019
Tianhao Wang 0003	6172
Hui Zhao 0004	8414
Wang Gao	9012
Moonbeom Heo	14126
Mohammad Mannan	16805
Cristina Figueroa-Domecq	3317
Andrey Somov	19432
Young-Kyo Seo	12871
Yu-Hang Zhang	11971
Roberto Furlan	11425
Lingqiao Qin	3378
Yinliang Diao	18930
Jiandong Li 0001	13069
Suman Kumar Choudhury	13407
Kasamsuk Ungchittrakool	9337
Xiaojun Ban	13762
Ahmed Badawy	19773
Leonid Mill	3396
Ahmed Darwish	11067
Min Li 0016	9073
Selcuk Bassoy	17954
Xiangxin Wang	17580
Sai Taoka	1839
Jinghui Xu	4460
Lingwei Xu	4776
Hui Lei	13685
Pawel Janus	7858
Maria Cervantes	10597
Min-Woo Ryu	12227
Katsuhiko Sano	142
Guoning Wu	1927
Min-Qiang Li	12241
Sudhirkumar Shinde	1868
Tie Zhang	8385
Adel Benzina	11563
Yaxin Liu	5655
Edouard Gayets	14001
K. K. Srikrishna Bhat	1606
Majed Hamad Alhameed	802
Hongkai Shan	9620
Huayu Fan	18534
Mingjun Jiang	2345
Jiuzhen Zeng	5997
Guido De Angelis	13337
Martin Salfer	1740
Yoshinobu Kawabe	18549
Jean-Pierre Bresciani	7762
Richard D. Green	2793
Jean-Baptiste Durand	9561
Khaled M. Badran	17988
Fei Huang	7692
Andreas Happe	14529
Ebrahim Momoniat	5344
Muhammad Najam-ul-Islam	16556
Ming-Long Huang	13084
Bingjie Zhu	18038
Francisco Javier Quiles-Latorre	8582
Youchuan Wan	8389
Rimantas Kodzius	15452
Darshan Batavia	5681
Zhuo Zhang	9537
Atif Qayyum	1499
Weixia Zou	10850
Panagiotis Perakis	4742
Ferran Martín	17145
Feng Gao	13892
Mani Rathika	10956
Songlin Sun	13483
Zhu Liping	19284
David Gregoratti	10778
Yue Shen	11392
Matan Sela	18061
Wuling Wang	2826
Pernille Bildsoe	4291
Venu Gopal Bairi	3
Luis E. Ortiz	8770
Xiaolin Tang	16844
Linus W. Dietz	19824
Yulan Guo	1815
Zhen Li	14098
Luc Martens	7276
David Steurer	15643
Zhuofeng Zhao	9851
Phoebe Sengers	13627
Jong-Wook Kim	215
V.-T. Nguyen	15742
Nanning Zheng	9321
Mario A. Rojas	2075
Preetha Phillips	10218
Junsung Cho	4253
Hong-Hai Li	6881
Hao Liu	8101
Taiki Nakanishi	4302
Kyung-Joong Kim	8849
Guang-Zhong Cao	800
Namgyu Kim	614
Naman Kohli	5006
Wenjun Gong	17642
Majid Nateghizad	19334
Ye Kuang	18469
Xue-Zhi Li	4227
James Marco	17218
Ruijian Zhang	9967
Santiago Felici-Castell	2658
Hossein Shamsi	7650
Roberto F. Dias Filho	13706
Mohammad Abdolrazzaghi	19884
Y. Sato	6800
Zhao Li	7278
Andrew G. Dempster	9333
Marcos Báez	9498
Pedro Deusdado	10035
Bestoun S. Ahmed	10558
Rupinder Virk	17308
L. J. Wu	18433
Tomohiro Arakawa	9943
Kamolchanok Kammabut	3475
Dinh Thai Bui	13734
Benjamin Bustos	6607
Pham Ngoc Quan	9948
Jie Shan	1516
Ji-An Duan	15676
Shaaban Ali Salman	8612
Fan Jin	4349
Yen-Chih Kuo	6215
Mina Sheikhalishahi	8123
Jian Huang 0001	14129
Neeraj Priyadarshi	17007
Sushama Wagh	17516
Nana Xing	5230
Peng Huang	1609
Tommi Kärkkäinen	10884
Tetiana Bogodorova	7091
Robert Krauthgamer	5228
Maaret Posti	10074
Pablo Loyola	13717
Somar Boubou	2080
Klaus Meyer-Wegener	16676
Yongan Guo	11269
Lee Yook Heng	17652
Luheng Wang	15974
Jiawen Yin	16582
Wesam Rohouma	14551
Stefan Ulbrich	3734
John Salmon	11486
Hongbo Ma	14726
Bao-Shuh Paul Lin	13813
Ghiseok Kim	7969
Angelos Amanatiadis	8585
Roberto Furlan	11351
Anne Humeau-Heurtier	14916
Ahmed Dooguy Kora	14850
Osama Shekhah	16485
Dong-Hyuk Lee	18201
Alexander Koelpin	9240
Dong-Woo Jee	10339
Vasilis Z. Marmarelis	5565
Tao Wang	2164
Marco Travagliati	10515
Josep Torrellas	16282
Chun-Hao Huang	14480
Naomi Yamashita	8610
Dwijendra N. Pandey	9206
Guoqiang Li 0001	9367
Britta Kalkreuter	15471
Michael G. Campbell	16181
Chanyong Park	17697
Suat Gedikli	9767
Arijit Bhattacharjee	3246
Franco Giannini	13767
Jialu Fan	441
Hanguen Kim	3445
Rukshani Haputhanthri	14099
Massimiliano Sala	12442
Nandan Parikh	16044
Marco Zoli	5669
Szu Yang Cho	3007
Xiaojun Xian	18334
Ye Zhu	15074
Jani Suomalainen	15874
Juan José Serrano	5906
Santiago Silvestre	4516
Andreas Jacobsson	9921
Ben Goertzel	5727
Ali K. Kaviani	15136
Chia Ai Ooi	16291
David Mas	13547
Tianyou Zhang	11845
Talal Saleh Qaid	6538
Vladimir Kostic	551
Tarek H. M. El-Fouly	5719
Dongxu Li	2905
Yogendra Shah	15373
Kasim Terzic	16247
Shuyi Shao	12258
Aitor Álvarez	17342
J. Nicholas Laneman	4276
Serge Thomas Mickala Bourobou	3864
Daniel Szafir	3779
Chunning Wang	14210
Luiz Carlos Melo Muniz	18161
Chuanlai Xu	5264
Leqin Wu	16063
Harilaos Koumaras	2922
Arthur Perais	511
Aljawharah Alnasser	18622
Koji Inoue	11501
Orazio Tomarchio	917
Daniel L. Ewert	3911
Mina Askari	12821
Gianluca Marucco	18573
Ra&apos;ed Al-Dujaily	10859
Ronald Steinke	19084
Ryutaroh Matsumoto	6581
Lingqiu Zeng	9388
Patricia Alves-Oliveira	7351
Mrinal Kanti Naskar	11283
Subashish Datta	11303
Alexandra Emilia Fortis	1130
Zbynek Mynar	2824
Celso Setsuo Kurashima	10237
Antonio José Gil	11174
Gregorio Rubio Cifuentes	15040
Simone Benatti	1154
Abraham Marquez	12022
Sunil K. Kopparapu	12421
Timothy J. Maguire	16096
Huanjun Deng	7835
Tomislav Haus	15548
Guillermo Salceda-Delgado	8213
Muhammad Ali Shami	11388
Sabrina Elsholz	10790
Valeria Fioravanti	8572
Daniel Gracia-Perez	15838
Hyun-Woong Cho	17177
Yunbo He	11753
Antti Poikola	15305
Yingjun Xu	5315
Yongqiang Feng	10891
Saad Alqahtany	15354
Rosa Helena Bustos	3670
Scott C. Chapman	1034
Obada Al Zoubi	8484
Yang Song	4990
Lily M.-L. Ou	17176
Maxime Berthou	18938
Jackson Melchert	18189
Binbin Yu	1220
Sun Yi	450
Andri Ilchenko	13081
Ahmed Hassebo	15243
Alwin Zulehner	17837
En Tong	9342
Hao Dong	18415
Juan David Hernández	8306
Gabriel Schanner	1641
Khrystyna Vasylevska	13876
Guangping Zeng	15249
Qi Peng	10383
Qingjie Huang	19886
J. Christopher Love	12404
Swapnam Bajpai	10949
Francisco Ribeiro	284
Joop P. M. Van Lammeren	7046
Changchun Zhang	13203
Sumit Roy	17388
Zhanfu An	9868
Om P. Gandhi	11804
Siti Nurmaya Musa	17764
Li Liu 0022	3399
Thomas Geernaert	10690
Ming-Han Lee	1400
Daoming Wang	11841
Dae C. Shin	13580
Akira Hafuka	15230
Marco Chiani	10207
Yu Xiao	10728
Se Shi	18276
Xinbo Ruan	14924
Michael Merry	16411
Setsuo Yamada	11212
Fubin Wang	2072
Abigail De Kosnik	12416
Yu Wang 0002	2302
Muhammed Fazlur Rahman	1191
Tsuyoshi Kida	12218
Yasuhisa Hasegawa	4855
Stefano Mariani 0002	15523
Michal Daniluk	7232
Zi Xing	450
Loic Markley	15682
Zhujing Peng	14561
P. Jonathon Phillips	8011
Shiwei Chen	17940
Alphin Stephanus	19296
Kun-Hui Chen	6195
Robin J. W. Willows	15948
Elise Duchesne	16493
Fengchen Ouyang	1397
Masanori Hariyama	5100
Sebastian Luhn	4013
Gang Lv	11583
Xavier J. A. Bellekens	15858
Ying-Yun Chen	1614
Jiamin Wei	3385
Benjamin Guthier	4262
Xinzhou Cheng	19422
Zhongxi Hou	3486
Milan Prodanovic	11130
Hucheng Pei	17222
Monica Carfagni	17687
Xiaohu Guo	9009
Wolfgang Tittel	11194
Xihui Mu	3836
Binghua Liu	3925
M. K. Gupta	8778
Yao Zhao	10749
A. M. Benaya	1365
Guowei Chen	10264
Seyed Mehdi Mozayan	19420
Zhiqiang Zhang	5988
Prashant Kumar Tiwari	15896
Jen Liu	19211
Tingliang Zhou	5893
Mucheol Kim	1752
Swagata Biswas	8282
Tao Zhao 0004	212
Pengfei Deng	8541
Elina Moldavskaya	11218
Thomas Plos	19148
Muhammad Aamir	9786
Luiz Fernando Ferreira Gomes de Assis	4814
Yonggang Jiang	17519
Giacomo Sala	13256
Steve Sprague	7770
Won-Du Chang	8680
Peijun Wang	8864
Mohamed Eddaoudi	9812
Rajendra Kumar Roul	2991
Ioan Serban	15264
Mauricio Espinoza	10474
Farid Meibody-Tabar	15021
Chunlai Yu	11806
Rafiullah Khan	15934
Fangming Hu	5189
Debashis Saha	1235
Petr Skobelev	14500
Zhong Ma	10063
Chunlei Yang	4675
Sanjay Jha	13119
Usman Arif	3243
Wenmin Li	10735
Kimon Karras	16668
Kofi A. A. Makinwa	2702
Gonçalo Mestre	15789
Junichi Takanohashi	919
Akira Yoshihara	14070
Kazuma Aoyama	669
Carlo Caione	19295
Patricia Sánchez-Martín	10789
Man Li	16369
Seemanti Saha	12467
Rongwu Zhu	2876
Hidenao Ando	12520
Sangarapillai Lambotharan	15215
Hua Han	2929
Fuchun Lin	5991
Dorit Merhof	2317
Fabiano Daher Adegas	6950
Syed Junaid Nawaz	1143
Cong Qian	8861
Sungrae Cho	11038
Vesna Spasic Jokic	14797
Jian Ding	11133
Pawel Janus	3110
Giuseppe Greco 0002	14027
Panos Nasiopoulos	2119
Chuanzhi Bai	16899
Panagiotis Papadakis	8365
Atri Mukhopadhyay	12940
Teresa Hirzle	13783
Zhewu Jia	13864
Michel Devy	4149
Mohammad Amin Keshtkar	16693
Hongbo Zhu	11705
Pedram Azari	14254
Hong Guo	10883
Srabani Kundu	16594
Hitoshi Murai	2698
Xiaorong Xu	6651
Daniela Carta	6665
Juan Antonio Martínez-Mora	9285
Miguel Jimeno	19654
Marc Lamy de la Chapelle	19402
Harri Kaartinen	15949
Se Woon Cho	5534
Andrius Vilkauskas	5117
Ricardo Femat	8537
Grozdana Erjavec	13484
Chaoquan Tang	15368
Martin Geiger	17029
Hyo-Joo Han	1559
Daniel Fraunholz	18178
Christopher C. W. Ham	18985
Yuichi Itoh	1483
Verónica Gutiérrez	19195
Biwei Xie	7785
D. V. Patil	6928
Tim Llewellynn	2812
Abdul Hafiz Alameh	5792
Dimos Poulikakos	2588
Han-Jong Kim	8143
Xiangjian Zuo	11103
Ying Wang	8574
Duarte Fernandes	6908
Renate Häuslschmid	3220
Moumita Roy	7972
Ardelio Galletti	9421
Yen-Sheng Chen	11168
Zbigniew Otremba	1438
Prasant Mohapatra	7158
Antonio Penta	2546
Lars Müller 0001	12162
Hyunjae Lee	17549
Xianfu Chen	12705
José Miguel Hernández-Hierro	4865
Kyoji Kawagoe	14284
Manuel P. Malumbres	12012
Geng Peng	12779
Noël Crespi	13383
Yunxia Chen	14846
Xiaokang Lin	17221
Lai Choon Kong	11487
Pablo Piñol	11609
Markus Springer	12398
Angelo Raciti	17631
Sudhakar Verma	19090
Jing Huang	2927
Xiangning Chen	7836
Francisco D. Molina-Aiz	1692
Teng Moh	2589
Salahadin Mohammed	8329
Zengfeng Du	2563
João Pedro F. Trovao	5068
Marco Schulze	10294
Qiao-Ning Xu	1200
Eudokia Passalidou	10570
Jason Pui Yin Cheung	12025
Juan C. Álvarez	1941
Mohd Shahizan Othman	9198
Sanjay Kumar Bose	4770
Qingsong Ai	7890
Thomas Wohlgemuth	12195
Eduardo Calle-Ortiz	5903
Yuhui Zheng	19546
Lei Chen 0007	10968
Juan Carlos Moure	1228
Guan-Hong Liou	19483
Abdullah M. Al Salem	13323
Sion L. Hannuna	4969
Abian B. Socorro	1378
Yuancheng Li	17259
Yong Ye	17648
Zhuying Chen	6175
Duhyeong Kim	17934
Xinyu Yang	14894
Zengjun Liu	12891
Nasrullah Khan	7426
Jiunyuan Chen	14592
Ok Chan Jeong	692
Jun Huang	1447
Jekaterina Maksimova	1844
Christopher W. Frames	7519
Jun Li 0036	7750
Zhou Zhang	12095
Xiaohui Zhao 0001	5183
Keyvan Forooraghi	4184
Pablo Otero	6762
Cun Ji	8116
Ardi Imawan	13077
Andrea Schwandt	18014
Patrick Truong	18161
Ruzairi Abdul Rahim	13809
Obada Al-Khatib	191
M. Amaç Güvensan	13116
Shunya Odawara	15048
Weijing Qi	8517
Yu Tang	1664
Tomoko Tsuchihashi	1329
Wanxiu Teng	4866
Chang-Fan Zhang	6430
Yajuan Du	7995
Jiao Sun	17289
Sander van den Driesche	6905
Yingzhu Feng	1833
Ayan Mondal	2873
Yanfeng Chen	5809
Soo Chung	8952
Angus Robert MacKenzie	12163
Ye Lu	4803
Julia Mossbridge	11518
Pranav Kumar Singh	1139
Walid A. Najjar	2712
Nutan Limaye	13709
Pengfei Deng	16438
Adil Wahid Butt	19849
Yi Wu 0005	13295
TaeYong Kim	2294
Junmo Kim	14635
Marcel Büchler	6825
Ahmed Al-Tahmeesschi	14469
Jesús Licéaga-Castro	9305
Yijun He	14996
Javier A. Muñoz	10366
Yaping Zhang	952
Xiaohuan Li	16232
Yeongju Lee	16681
Raul Pulido	18243
Peter J. Attar	15913
Xiaoqing Wang	1639
Mihaela Ribicic Penava	13666
Muhammad Mahbub Alam	1127
Adam Luczak	5450
Rongrong Ma	10840
Kamel Mohamed Faraoun	1497
Lyu-Chao Liao	13202
Malik Ali Judge	4195
Ayan Mondal	334
Shahriar Badsha	11579
Yan Wang 0039	5973
Nicolas Chialin Prieto Chang	13345
Bin Li	13593
Sebastian Ordyniak	17378
Ou Bian	15612
Jade Schiffer	16677
Jasraj Meena	9314
Martin P. Foster	11208
Mourad Abed	18742
Suvra Sekhar Das	5250
Ayesha Anjum Butt	14362
Dong-Ki Kang	1512
Antonio Faba	9454
Yaguang Wang	12967
Shaowei Ding	6674
Yuichi Murai	7004
Calogero M. Oddo	10521
Yosuke Nakanishi	19015
Bin Liu 0025	9062
Andreas T. Ernst	12253
Jinlei Zhang	14534
Ben Freeth	5217
Qingshan Feng	10840
Toru Ishida 0001	19631
Claudio Turchetti	19529
Qiong Wu	8581
Maciej Podsiadlo	17013
Fernando Pedro Birra	10033
Ryu Watanabe	10863
Venkatarao Gonuguntla	15488
Aurelio Medina	4995
Chun Ouyang	12064
Francesco Vatalaro	19921
Srikanth Malladi	4256
Xianxu Li	380
Jurij Dolensek	11266
Jhony Kaesemodel Pontes	7418
Bingquan Shen	9626
Herbert Struyf	13897
Carlos E. Otero	18766
Stefan Grafström	5222
Philippe Lutz	4498
Jia-Fu Chen	5297
Xiaozhen Ye	11712
Dogan Demirhan	16631
Chandan Chakraborty	18902
Petri Lankoski	13761
Mohamed Abderrahim	5764
Mingxuan Chen	7379
Beihua Liang	18215
Achsah Mary Marks	17977
Ramachandra R. Dasari	2463
Giosia Gentile	5181
Wei Chen 0013	10976
Masatsugu Nimura	13239
Wen Yang	9118
Quanying Sun	650
Heeshin Kang	3148
Liang Hu	1136
Ankur Srivastava	12817
Guy Godin	4053
Gangyi Jiang	2836
Ruiqin Zhao	8914
Alberto Rodriguez-Alonso	4663
Hai-Nam Vu	3660
Can Wang	2860
Cheng Peng	16871
Aderemi Oluyinka Adewumi	17990
Haojie Hao	19327
Chih-Min Yu	4567
Daniel F. Sievenpiper	15863
Thomas Kroger	19729
Shu-En Li	11667
Mateusz Macias	7
Zoltán Finta	2695
Li Shi	3659
Yong-lu Hu	3131
Haixia Yan	7638
Chuanzhi Fu	9162
YunJi Li	15319
Tobias Ziegler 0001	8544
Xuan Liao	11608
Luca Marengo	15639
Pedro B. Pascoal	14467
Sergey Tarasov	19314
Shuli Guo	5426
Amro M. Farid	4701
Sergi Rotger-Griful	7477
Vincenzo Marletta	8316
Massimo Zucco	13152
Paul Conoval	13703
David W. Carrier	4223
Fabrizio D&apos;Amico	10469
Nadeem Jamali	15927
Qing-Hao Meng	2906
Jonas J. Schöttler	4840
Brent A. Griffin	3225
Zhishen Wu	14511
Massimiliano Pepe	7955
Yen-Liang Lin	12929
Siddharth Prasad	17672
Rui Yu	15540
Majken Kirkegård Rasmussen	10280
Lu-ping Xu	10933
Claude Moulin	5106
Xuemin Shen	8804
David R. Cave	17673
Chaoqun Hong	8833
Lucian Busoniu	7475
Dorian De Koning	8775
Xiucai Huang	15570
Gang Qiao	1418
Ana-Maria Cretu	10509
Abd. Rahman Ramli	9063
Carlo A. Gonano	9758
Jonas Fritsch	6582
Yubo Yan	12202
Ningyuan Guo	1618
Dmitri Chirikov	12080
Yousuke Watanabe	1548
Zhiyong Ding	19524
Nonaka Yasuhiro	17130
Vladimir Yuhimenko	8511
Yong Bai	6183
Yuchen He	553
Kashif Hesham Khan	16389
Irfan Baig	10310
Andrea Bagi	2884
Ronald Lister Tello	11469
Filippo Attivissimo	15478
Anupam Kumar Garg	12178
Miki Kaneko	16836
Yu Zhao	19151
François Soulat	13978
Wen-Liang Du	6867
Yun-Li Li	13401
Kawsar Ali	4515
Sergi Padilla-Parra	14692
Sai Swathi Sivarathri	3033
Yoshiyuki Anan	17613
Zion Hadad	13372
Gautam Shroff	4021
Jayant Bhatnagar	1500
Aiqun Li	7760
Hyun Myung	1852
Yoshikazu Hayakawa	936
Mai H. El-Sherief	11989
Homin Park	12752
Je-Wei Lan	6092
Bao Yu	14965
Micky Rakotondrabe	18731
Fernando Jaureguizar	3782
Dejan Dovzan	2511
Xiaodong Wang	7510
Alessio Antonini	18678
Jin-He Wang	16251
Tianrui Li	13510
Michael A. Andersson	8400
Masayuki Hiromoto	13601
Seul Jung	10803
Usman Raza	8398
Jennifer Ruskowski	17935
Pedro Estrela	10065
Naoki Masuyama	17089
Alokkumar Jha	17117
Xiaoqing Wu	1417
Jun Miao	8109
Wei-Chung Lo	10941
Tasneem Darwish	1219
Raffaele Liuzzi	2501
Rustem Dautov	7069
Dihui Zeng	11091
Jialing He	5557
Jordan Besnoff	19780
Weiming Fu	4314
Philippe-Alexandre Labbe	11500
Hossein Ali Mohammadpour	13795
Zhenqian Zhang	14784
Kwang-Won Koh	4702
Chong Shen	980
Aurélien Milliat	8111
Souvik Dubey	8412
Keiko Yamamoto	9071
J. M. de Oliveira	18723
Hyunsik Jo	8231
Hong Shen	12894
Jing Lei	11945
Tatsunosuke Tsuboi	2485
Juggapong Natwichai	5992
Peichang Zhang	7685
Xiaodong Cao	12640
Yui Nonomura	14259
Tingqin He	5301
Younsil Kim	13971
Xiaomin Zhu	6256
Masao Masugi	8995
Mohammad Abdullah-Al-Wadud	2860
Ala&apos;a A. Al-Omoush	5591
Felix Naumann	614
Zhiming Chen	18162
Laxminarayan Thorat	4634
Ming Li 0029	4031
Rodolfo Villarroel	527
Afonso O&apos;Neill	1626
Shize Guo	11826
Miao Li	5053
Valentina Cavedon	1356
Xiaofeng Zhang	5458
Arne Bilzhause	16684
Yilin Ji	13286
William F. X. E. Misa	9330
Shuang Du	4171
Lorenzo Castelli	10440
Sion L. Hannuna	10281
Fahad M. Al-Marzouki	16377
Liping Zhou	5136
Moonil Kim	3774
Kunal Narayan Chaudhury	10908
Kuanjiu Zhou	10828
Murilo E. C. Bento	13033
Jizhou Zhang	18561
Wei Liu 0001	18641
Kuan Zhang	16956
Spyridon V. Gogouvitis	2136
Bernd Zwattendorfer	18179
Shu Liang	12068
Zhongming Ji	11718
Gary D. Couples	4991
Ahmed Salih Al-Khaleefa	4126
Xi&apos;an Feng	6534
Yinxiao Jiang	13275
Shyamprasad Konduri	13525
Nidhi Nagpal	4305
Eli Ben-Sasson	6403
Zichang He	9683
Barbara Hauer	11639
Milena J. Petrovic	768
Manli Zhu	14199
Qiao Yue	15091
Keren Dai	17699
S. E. Kucuk Eroglu	553
Huifeng Chen	279
Yanhong Xu	18726
Sofie Pollin	5620
Adel Aldalbahi	16220
Uichi Akiba	2319
David S. Holder	15066
Armin Gerl	9153
Alejandro Ramírez-Rojas	2255
Turki A. Alghamdi	15668
Bernhard Wilhelm Roth	1153
Henrik Karstoft	8585
Nishad Muhammed	16055
Hideyuki Kawashima	17004
Jongsung Kim	8363
Gérard Berthiau	9010
Xiangchuan Gao	3828
Bhaskar Sen	2584
Jun Huang 0002	3876
Matteo Carraro	14749
Yajun Wang	9142
Geraldo De Coulon	11678
Dongfeng Xie	19215
Nejat Yumusak	1198
Werner Mach	2373
Pei Xiao	15585
Ali K. Kaviani	18635
Mandakh Oyun-Erdene	9039
Felix Mohr	583
Haizea Gaztañaga	8009
Mauro G. Carignano	6408
Murat Kacira	5654
David Y. Gao	9258
Degen Huang	11660
Wen-Tai Li	16415
Zhiguan Huang	1832
Na Lin	6717
Rupak Kharel	17875
Hans Krause	5732
Zhongbo Sun	6000
Francisco Massa	11740
Haitham Z. Azazi	2523
S. Chatterjee	1095
Congcong Jin	10706
Jinhuan Zhou	17638
Guillermo R. Catuogno	1227
Stefan Eggert	2706
Shaohe Lv	15792
Bo Ma 0005	4904
Yunjie Liu	9163
Manman Cui	13634
Srinivas Nallagonda	17054
Eddie C. M. Hui	17691
Cassandra Collins	6096
Qian Xu 0007	8688
Christian Weismayer	10465
Himanshu Verma	228
Mingde Zhao	4989
Xiaomei Fu	8170
Michael A. Kochte	15023
Ernest Holmes	14497
Chuangbin Chen	14866
Xi Yuan	3402
Lior Shamir	15069
Suat U. Ay	2654
Simin Nadjm-Tehrani	14178
Mamadou H. Diallo	8333
Dinesh Pamunuwa	15458
Sabine Koch	2909
Sujie He	510
Geng Li	14699
Fabio Franchi	3150
Yecheng Wu	12848
Kaave Hosseini	921
Hongzi Mao	17492
Ioannis Kapsalis	9157
Kyung-Joon Park	11159
Zhan Zhou	17675
Hongmin Gao	7489
Katsuya Suto	879
Anderson Clayton Alves Nascimento	9341
Damiano Trucchi	14218
